Pickup Latitude,Pickup Longitude,Dropoff Latitude,Dropoff Longitude,Dropoff ID,Pickup ID,Booking ID,Actual Pickup Time
48.976827,11.559612,49.035103,11.474083,29,50,264614,2024-09-20 20:43:00
48.976827,11.559612,49.035103,11.474083,29,50,265685,2024-09-22 17:00:00
48.992168,11.377365,49.035103,11.474083,29,0,254739,2024-09-02 18:29:00
48.992168,11.377365,49.035103,11.474083,29,0,256415,2024-09-05 18:25:00
48.992168,11.377365,49.035103,11.474083,29,0,257493,2024-09-07 21:33:00
48.992168,11.377365,49.035103,11.474083,29,0,258416,2024-09-10 08:06:00
48.992168,11.377365,49.035103,11.474083,29,0,260072,2024-09-12 08:08:00
48.992168,11.377365,49.035103,11.474083,29,0,260677,2024-09-13 08:04:00
48.992168,11.377365,49.035103,11.474083,29,0,260934,2024-09-13 20:39:00
48.992168,11.377365,49.035103,11.474083,29,0,261952,2024-09-16 08:17:00
48.992168,11.377365,49.035103,11.474083,29,0,262269,2024-09-16 08:22:00
48.992168,11.377365,49.035103,11.474083,29,0,262481,2024-09-16 14:19:00
48.992168,11.377365,49.035103,11.474083,29,0,262674,2024-09-16 16:59:00
48.992168,11.377365,49.035103,11.474083,29,0,262765,2024-09-17 08:13:00
48.992168,11.377365,49.035103,11.474083,29,0,266018,2024-09-23 08:15:00
48.992168,11.377365,49.035103,11.474083,29,0,266481,2024-09-23 16:27:00
48.992168,11.377365,49.035103,11.474083,29,0,267574,2024-09-25 15:51:00
48.992168,11.377365,49.035103,11.474083,29,0,269084,2024-09-29 14:32:00
48.992168,11.377365,49.035103,11.474083,29,0,269786,2024-09-30 08:02:00
48.992168,11.377365,49.035103,11.474083,29,0,269620,2024-09-30 20:55:00
49.03815,11.451488,49.035103,11.474083,29,15,256531,2024-09-06 07:19:00
49.03815,11.451488,49.035103,11.474083,29,15,261197,2024-09-14 18:15:00
49.03815,11.451488,49.035103,11.474083,29,15,263659,2024-09-18 14:05:00
49.03815,11.451488,49.035103,11.474083,29,15,264246,2024-09-19 14:32:00
49.03815,11.451488,49.035103,11.474083,29,15,265068,2024-09-21 18:23:00
49.03815,11.451488,49.035103,11.474083,29,15,266221,2024-09-23 15:12:00
49.03815,11.451488,49.035103,11.474083,29,15,266944,2024-09-24 15:00:00
49.03815,11.451488,49.035103,11.474083,29,15,267976,2024-09-26 15:01:00
49.03815,11.451488,49.035103,11.474083,29,15,268453,2024-09-27 14:09:00
49.03815,11.451488,49.035103,11.474083,29,15,269297,2024-09-28 18:38:00
49.03815,11.451488,49.035103,11.474083,29,15,270188,2024-09-30 14:59:00
49.068532,11.455142,49.035103,11.474083,29,64,255188,2024-09-03 13:03:00
49.004607,11.447705,49.035103,11.474083,29,11,260420,2024-09-12 17:18:00
49.048472,11.431715,49.035103,11.474083,29,67,254965,2024-09-03 11:17:00
49.054378,11.463912,49.035103,11.474083,29,62,256588,2024-09-06 10:10:00
49.000012,11.38727,49.035103,11.474083,29,5,261790,2024-09-23 16:30:00
48.97449,11.562987,49.035103,11.474083,29,49,258177,2024-09-09 15:03:00
48.97449,11.562987,49.035103,11.474083,29,49,266992,2024-09-26 14:52:00
48.97449,11.562987,49.035103,11.474083,29,49,266466,2024-09-27 12:29:00
48.992112,11.434157,49.035103,11.474083,29,9,257563,2024-09-08 08:26:00
49.017245,11.444688,49.035103,11.474083,29,12,267225,2024-09-25 15:14:00
49.017245,11.444688,49.035103,11.474083,29,12,266078,2024-09-25 17:38:00
48.994215,11.461103,49.032173,11.476295,20,40,247606,2024-09-03 06:46:00
48.994215,11.461103,49.032173,11.476295,20,40,247608,2024-09-12 08:07:00
48.994215,11.461103,49.032173,11.476295,20,40,252606,2024-09-13 16:10:00
48.994215,11.461103,49.032173,11.476295,20,40,252554,2024-09-20 13:56:00
48.994215,11.461103,49.032173,11.476295,20,40,252610,2024-09-20 16:03:00
48.994215,11.461103,49.032173,11.476295,20,40,252608,2024-09-27 15:54:00
49.017505,11.404733,49.032173,11.476295,20,8,245190,2024-09-02 16:57:00
49.017505,11.404733,49.032173,11.476295,20,8,245192,2024-09-03 16:59:00
49.017505,11.404733,49.032173,11.476295,20,8,245196,2024-09-04 16:38:00
49.017505,11.404733,49.032173,11.476295,20,8,245198,2024-09-05 16:50:00
49.017505,11.404733,49.032173,11.476295,20,8,245203,2024-09-06 13:37:00
49.017505,11.404733,49.032173,11.476295,20,8,246690,2024-09-12 16:38:00
49.017505,11.404733,49.032173,11.476295,20,8,246693,2024-09-13 13:39:00
48.994215,11.461103,49.033525,11.475793,21,40,253782,2024-09-01 09:14:00
48.994215,11.461103,49.033525,11.475793,21,40,260446,2024-09-13 16:10:00
48.994215,11.461103,49.033525,11.475793,21,40,260941,2024-09-13 17:58:00
48.994215,11.461103,49.033525,11.475793,21,40,261252,2024-09-16 08:54:00
48.994215,11.461103,49.033525,11.475793,21,40,264030,2024-09-20 16:17:00
48.994215,11.461103,49.033525,11.475793,21,40,264034,2024-09-27 15:54:00
48.994215,11.461103,49.033525,11.475793,21,40,268350,2024-09-27 15:54:00
48.994215,11.461103,49.033525,11.475793,21,40,268670,2024-09-27 17:34:00
48.976207,11.491877,49.033525,11.475793,21,46,254592,2024-09-07 08:34:00
49.010337,11.502283,49.033525,11.475793,21,38,251743,2024-09-03 10:45:00
49.010337,11.502283,49.033525,11.475793,21,38,258754,2024-09-10 07:35:00
49.010337,11.502283,49.033525,11.475793,21,38,262252,2024-09-16 09:03:00
49.010337,11.502283,49.033525,11.475793,21,38,262816,2024-09-21 22:09:00
49.010337,11.502283,49.033525,11.475793,21,38,267208,2024-09-28 21:56:00
48.976827,11.559612,49.033525,11.475793,21,50,255860,2024-09-21 09:13:00
48.976827,11.559612,49.033525,11.475793,21,50,264220,2024-09-22 09:21:00
48.976827,11.559612,49.033525,11.475793,21,50,266465,2024-09-27 11:45:00
48.976827,11.559612,49.033525,11.475793,21,50,255862,2024-09-28 09:03:00
48.992168,11.377365,49.033525,11.475793,21,0,256968,2024-09-08 08:20:00
48.992168,11.377365,49.033525,11.475793,21,0,262650,2024-09-17 14:53:00
48.992168,11.377365,49.033525,11.475793,21,0,263284,2024-09-19 15:03:00
48.992168,11.377365,49.033525,11.475793,21,0,265266,2024-09-21 12:06:00
48.992168,11.377365,49.033525,11.475793,21,0,267531,2024-09-25 15:06:00
48.992168,11.377365,49.033525,11.475793,21,0,268336,2024-09-27 18:36:00
48.992168,11.377365,49.033525,11.475793,21,0,257544,2024-09-28 13:55:00
48.992168,11.377365,49.033525,11.475793,21,0,269252,2024-09-28 16:30:00
48.992168,11.377365,49.033525,11.475793,21,0,269496,2024-09-29 08:20:00
48.998413,11.530053,49.033525,11.475793,21,53,255107,2024-09-03 11:32:00
48.998413,11.530053,49.033525,11.475793,21,53,256475,2024-09-06 07:48:00
49.03815,11.451488,49.033525,11.475793,21,15,263700,2024-09-19 07:54:00
49.03815,11.451488,49.033525,11.475793,21,15,266211,2024-09-24 08:07:00
49.03815,11.451488,49.033525,11.475793,21,15,266212,2024-09-24 08:07:00
49.03815,11.451488,49.033525,11.475793,21,15,266442,2024-09-25 14:36:00
49.068532,11.455142,49.033525,11.475793,21,64,266142,2024-09-23 08:37:00
49.004607,11.447705,49.033525,11.475793,21,11,270194,2024-09-30 13:01:00
49.017505,11.404733,49.033525,11.475793,21,8,251752,2024-09-03 12:13:00
49.017505,11.404733,49.033525,11.475793,21,8,255997,2024-09-09 16:46:00
49.017505,11.404733,49.033525,11.475793,21,8,255998,2024-09-11 16:38:00
49.017505,11.404733,49.033525,11.475793,21,8,256001,2024-09-18 16:42:00
49.017505,11.404733,49.033525,11.475793,21,8,256002,2024-09-19 16:45:00
49.017505,11.404733,49.033525,11.475793,21,8,256003,2024-09-20 13:31:00
49.017505,11.404733,49.033525,11.475793,21,8,256006,2024-09-25 16:30:00
49.017505,11.404733,49.033525,11.475793,21,8,267617,2024-09-26 16:29:00
49.017505,11.404733,49.033525,11.475793,21,8,267618,2024-09-27 13:18:00
49.000562,11.38279,49.033525,11.475793,21,4,270098,2024-09-30 16:09:00
48.992498,11.363953,49.033525,11.475793,21,1,267381,2024-09-26 06:11:00
49.058008,11.516585,49.033525,11.475793,21,59,252557,2024-09-03 08:51:00
49.058008,11.516585,49.033525,11.475793,21,59,246345,2024-09-03 09:02:00
49.058008,11.516585,49.033525,11.475793,21,59,257954,2024-09-09 13:34:00
48.97066,11.475578,49.033525,11.475793,21,41,256073,2024-09-05 13:08:00
48.97066,11.475578,49.033525,11.475793,21,41,263551,2024-09-18 08:46:00
48.97066,11.475578,49.033525,11.475793,21,41,264583,2024-09-20 08:40:00
48.97066,11.475578,49.033525,11.475793,21,41,267207,2024-09-25 08:52:00
48.993652,11.361228,49.033525,11.475793,21,2,260822,2024-09-19 14:59:00
48.993652,11.361228,49.033525,11.475793,21,2,266539,2024-09-24 06:11:00
48.965578,11.50951,49.033525,11.475793,21,47,265594,2024-09-22 09:27:00
49.000012,11.38727,49.033525,11.475793,21,5,270028,2024-09-30 10:35:00
48.997518,11.482948,49.033525,11.475793,21,39,254861,2024-09-03 08:34:00
48.97449,11.562987,49.033525,11.475793,21,49,248619,2024-09-03 09:22:00
49.015158,11.408473,49.033525,11.475793,21,6,255483,2024-09-10 18:27:00
49.015158,11.408473,49.033525,11.475793,21,6,259273,2024-09-11 17:50:00
49.015158,11.408473,49.033525,11.475793,21,6,260041,2024-09-12 16:39:00
49.015158,11.408473,49.033525,11.475793,21,6,260606,2024-09-13 18:29:00
49.015158,11.408473,49.033525,11.475793,21,6,262813,2024-09-18 18:36:00
49.015158,11.408473,49.033525,11.475793,21,6,265188,2024-09-21 12:13:00
49.017245,11.444688,49.033525,11.475793,21,12,268244,2024-09-28 18:24:00
49.002445,11.390002,49.033525,11.475793,21,3,257454,2024-09-09 07:39:00
49.002445,11.390002,49.033525,11.475793,21,3,261593,2024-09-16 09:42:00
48.975027,11.534193,49.033525,11.475793,21,48,258424,2024-09-10 07:28:00
48.975027,11.534193,49.033525,11.475793,21,48,258427,2024-09-11 07:33:00
48.975027,11.534193,49.033525,11.475793,21,48,258428,2024-09-12 07:41:00
48.975027,11.534193,49.033525,11.475793,21,48,258430,2024-09-13 07:29:00
48.975027,11.534193,49.033525,11.475793,21,48,262181,2024-09-16 07:28:00
48.975027,11.534193,49.033525,11.475793,21,48,260102,2024-09-17 07:11:00
48.975027,11.534193,49.033525,11.475793,21,48,260105,2024-09-18 07:23:00
48.975027,11.534193,49.033525,11.475793,21,48,260103,2024-09-19 07:06:00
48.975027,11.534193,49.033525,11.475793,21,48,268711,2024-09-30 07:28:00
49.019003,11.520783,49.004607,11.447705,11,55,263916,2024-09-21 10:39:00
49.043035,11.412738,49.004607,11.447705,11,66,256814,2024-09-06 14:22:00
48.992168,11.377365,49.004607,11.447705,11,0,252795,2024-09-01 12:35:00
48.992168,11.377365,49.004607,11.447705,11,0,254637,2024-09-05 18:25:00
48.992168,11.377365,49.004607,11.447705,11,0,253914,2024-09-07 16:27:00
48.992168,11.377365,49.004607,11.447705,11,0,264478,2024-09-20 12:35:00
48.992168,11.377365,49.004607,11.447705,11,0,260719,2024-09-21 16:33:00
48.992168,11.377365,49.004607,11.447705,11,0,269639,2024-09-29 14:32:00
48.992498,11.363953,49.004607,11.447705,11,1,257741,2024-09-08 15:38:00
49.038975,11.480128,49.004607,11.447705,11,25,253721,2024-09-02 10:54:00
49.033525,11.475793,49.004607,11.447705,11,21,270196,2024-09-30 17:33:00
48.965578,11.50951,49.004607,11.447705,11,47,256952,2024-09-06 19:02:00
48.965578,11.50951,49.004607,11.447705,11,47,260872,2024-09-13 19:09:00
48.965578,11.50951,49.004607,11.447705,11,47,264402,2024-09-20 17:06:00
48.965578,11.50951,49.004607,11.447705,11,47,265892,2024-09-23 06:40:00
48.965578,11.50951,49.004607,11.447705,11,47,268618,2024-09-27 19:03:00
49.019003,11.520783,48.992168,11.377365,0,55,264859,2024-09-27 09:09:00
49.019003,11.520783,48.992168,11.377365,0,55,269447,2024-09-29 10:35:00
48.994215,11.461103,48.992168,11.377365,0,40,261909,2024-09-15 16:21:00
48.994215,11.461103,48.992168,11.377365,0,40,263006,2024-09-17 11:02:00
48.994215,11.461103,48.992168,11.377365,0,40,262989,2024-09-23 06:32:00
48.994215,11.461103,48.992168,11.377365,0,40,262992,2024-09-24 06:31:00
48.994215,11.461103,48.992168,11.377365,0,40,263004,2024-09-25 06:32:00
48.994215,11.461103,48.992168,11.377365,0,40,263009,2024-09-26 06:32:00
48.994215,11.461103,48.992168,11.377365,0,40,263016,2024-09-27 06:31:00
48.994215,11.461103,48.992168,11.377365,0,40,269585,2024-09-29 12:01:00
48.994215,11.461103,48.992168,11.377365,0,40,263019,2024-09-30 06:36:00
49.043035,11.412738,48.992168,11.377365,0,66,255342,2024-09-04 17:25:00
49.036378,11.470632,48.992168,11.377365,0,30,254449,2024-09-02 10:58:00
49.036378,11.470632,48.992168,11.377365,0,30,256148,2024-09-08 19:03:00
49.036378,11.470632,48.992168,11.377365,0,30,257658,2024-09-09 05:42:00
49.036378,11.470632,48.992168,11.377365,0,30,258688,2024-09-10 07:49:00
49.036378,11.470632,48.992168,11.377365,0,30,259351,2024-09-11 07:30:00
49.036378,11.470632,48.992168,11.377365,0,30,259320,2024-09-11 07:49:00
49.036378,11.470632,48.992168,11.377365,0,30,257919,2024-09-11 11:18:00
49.036378,11.470632,48.992168,11.377365,0,30,260031,2024-09-12 07:30:00
49.036378,11.470632,48.992168,11.377365,0,30,259946,2024-09-12 09:07:00
49.036378,11.470632,48.992168,11.377365,0,30,260758,2024-09-13 12:52:00
49.036378,11.470632,48.992168,11.377365,0,30,261052,2024-09-13 21:41:00
49.036378,11.470632,48.992168,11.377365,0,30,262490,2024-09-17 05:22:00
49.036378,11.470632,48.992168,11.377365,0,30,263376,2024-09-17 19:31:00
49.036378,11.470632,48.992168,11.377365,0,30,263378,2024-09-17 19:31:00
49.036378,11.470632,48.992168,11.377365,0,30,265253,2024-09-21 16:19:00
49.036378,11.470632,48.992168,11.377365,0,30,263379,2024-09-21 21:18:00
49.036378,11.470632,48.992168,11.377365,0,30,266338,2024-09-23 11:42:00
49.036378,11.470632,48.992168,11.377365,0,30,266400,2024-09-23 15:40:00
49.036378,11.470632,48.992168,11.377365,0,30,267105,2024-09-25 09:09:00
49.036378,11.470632,48.992168,11.377365,0,30,267545,2024-09-26 09:12:00
49.036378,11.470632,48.992168,11.377365,0,30,268529,2024-09-27 09:43:00
49.036378,11.470632,48.992168,11.377365,0,30,267106,2024-09-28 21:07:00
49.036378,11.470632,48.992168,11.377365,0,30,269693,2024-09-29 15:21:00
49.036378,11.470632,48.992168,11.377365,0,30,269902,2024-09-30 07:54:00
49.041112,11.47124,48.992168,11.377365,0,27,251869,2024-09-01 09:54:00
49.041112,11.47124,48.992168,11.377365,0,27,253352,2024-09-01 11:41:00
49.041112,11.47124,48.992168,11.377365,0,27,253850,2024-09-01 11:41:00
49.041112,11.47124,48.992168,11.377365,0,27,254317,2024-09-03 10:47:00
49.041112,11.47124,48.992168,11.377365,0,27,255541,2024-09-04 07:39:00
49.041112,11.47124,48.992168,11.377365,0,27,255634,2024-09-04 10:46:00
49.041112,11.47124,48.992168,11.377365,0,27,255684,2024-09-04 11:39:00
49.041112,11.47124,48.992168,11.377365,0,27,255723,2024-09-04 15:44:00
49.041112,11.47124,48.992168,11.377365,0,27,256033,2024-09-05 11:40:00
49.041112,11.47124,48.992168,11.377365,0,27,256186,2024-09-05 12:11:00
49.041112,11.47124,48.992168,11.377365,0,27,256247,2024-09-05 12:51:00
49.041112,11.47124,48.992168,11.377365,0,27,256370,2024-09-06 11:28:00
49.041112,11.47124,48.992168,11.377365,0,27,256803,2024-09-06 13:57:00
49.041112,11.47124,48.992168,11.377365,0,27,256844,2024-09-06 15:17:00
49.041112,11.47124,48.992168,11.377365,0,27,256847,2024-09-06 15:17:00
49.041112,11.47124,48.992168,11.377365,0,27,256582,2024-09-07 09:02:00
49.041112,11.47124,48.992168,11.377365,0,27,256077,2024-09-07 13:40:00
49.041112,11.47124,48.992168,11.377365,0,27,257269,2024-09-07 14:19:00
49.041112,11.47124,48.992168,11.377365,0,27,257325,2024-09-07 16:00:00
49.041112,11.47124,48.992168,11.377365,0,27,257610,2024-09-08 09:35:00
49.041112,11.47124,48.992168,11.377365,0,27,254153,2024-09-09 05:39:00
49.041112,11.47124,48.992168,11.377365,0,27,258027,2024-09-09 09:04:00
49.041112,11.47124,48.992168,11.377365,0,27,258315,2024-09-09 11:55:00
49.041112,11.47124,48.992168,11.377365,0,27,254386,2024-09-10 05:38:00
49.041112,11.47124,48.992168,11.377365,0,27,254387,2024-09-11 05:38:00
49.041112,11.47124,48.992168,11.377365,0,27,254388,2024-09-12 05:37:00
49.041112,11.47124,48.992168,11.377365,0,27,254392,2024-09-13 05:53:00
49.010337,11.502283,48.992168,11.377365,0,38,256199,2024-09-06 12:58:00
49.010337,11.502283,48.992168,11.377365,0,38,258621,2024-09-10 15:09:00
49.010337,11.502283,48.992168,11.377365,0,38,255334,2024-09-11 13:47:00
49.033832,11.471982,48.992168,11.377365,0,19,253916,2024-09-01 10:36:00
49.033832,11.471982,48.992168,11.377365,0,19,253875,2024-09-01 14:55:00
49.033832,11.471982,48.992168,11.377365,0,19,255769,2024-09-04 15:12:00
49.033832,11.471982,48.992168,11.377365,0,19,256195,2024-09-05 13:19:00
49.033832,11.471982,48.992168,11.377365,0,19,256579,2024-09-06 08:47:00
49.033832,11.471982,48.992168,11.377365,0,19,256656,2024-09-06 14:34:00
49.033832,11.471982,48.992168,11.377365,0,19,256877,2024-09-06 20:16:00
49.033832,11.471982,48.992168,11.377365,0,19,257212,2024-09-07 11:15:00
49.033832,11.471982,48.992168,11.377365,0,19,257132,2024-09-07 14:04:00
49.033832,11.471982,48.992168,11.377365,0,19,257524,2024-09-08 13:46:00
49.033832,11.471982,48.992168,11.377365,0,19,258172,2024-09-09 09:07:00
49.033832,11.471982,48.992168,11.377365,0,19,258909,2024-09-10 12:43:00
49.033832,11.471982,48.992168,11.377365,0,19,259457,2024-09-11 10:14:00
49.033832,11.471982,48.992168,11.377365,0,19,259514,2024-09-11 10:47:00
49.033832,11.471982,48.992168,11.377365,0,19,259470,2024-09-11 12:34:00
49.033832,11.471982,48.992168,11.377365,0,19,255510,2024-09-13 09:05:00
49.033832,11.471982,48.992168,11.377365,0,19,259378,2024-09-13 09:05:00
49.033832,11.471982,48.992168,11.377365,0,19,260743,2024-09-13 14:57:00
49.033832,11.471982,48.992168,11.377365,0,19,260400,2024-09-13 16:21:00
49.033832,11.471982,48.992168,11.377365,0,19,261131,2024-09-14 12:30:00
49.033832,11.471982,48.992168,11.377365,0,19,261370,2024-09-14 14:20:00
49.033832,11.471982,48.992168,11.377365,0,19,261451,2024-09-14 16:08:00
49.033832,11.471982,48.992168,11.377365,0,19,261924,2024-09-15 17:03:00
49.033832,11.471982,48.992168,11.377365,0,19,262319,2024-09-16 09:15:00
49.033832,11.471982,48.992168,11.377365,0,19,262216,2024-09-16 10:18:00
49.033832,11.471982,48.992168,11.377365,0,19,262520,2024-09-16 15:04:00
49.033832,11.471982,48.992168,11.377365,0,19,262284,2024-09-17 06:10:00
49.033832,11.471982,48.992168,11.377365,0,19,263611,2024-09-18 08:57:00
49.033832,11.471982,48.992168,11.377365,0,19,263723,2024-09-18 14:49:00
49.033832,11.471982,48.992168,11.377365,0,19,264125,2024-09-19 08:23:00
49.033832,11.471982,48.992168,11.377365,0,19,263371,2024-09-19 09:02:00
49.033832,11.471982,48.992168,11.377365,0,19,265222,2024-09-21 11:44:00
49.033832,11.471982,48.992168,11.377365,0,19,264581,2024-09-21 13:16:00
49.033832,11.471982,48.992168,11.377365,0,19,265775,2024-09-23 05:16:00
49.033832,11.471982,48.992168,11.377365,0,19,266067,2024-09-23 06:01:00
49.033832,11.471982,48.992168,11.377365,0,19,266689,2024-09-24 10:38:00
49.033832,11.471982,48.992168,11.377365,0,19,266863,2024-09-24 15:13:00
49.033832,11.471982,48.992168,11.377365,0,19,267046,2024-09-24 15:13:00
49.033832,11.471982,48.992168,11.377365,0,19,267273,2024-09-24 22:01:00
49.033832,11.471982,48.992168,11.377365,0,19,267496,2024-09-25 13:05:00
49.033832,11.471982,48.992168,11.377365,0,19,267803,2024-09-26 08:21:00
49.033832,11.471982,48.992168,11.377365,0,19,267027,2024-09-27 09:16:00
49.033832,11.471982,48.992168,11.377365,0,19,268592,2024-09-27 14:50:00
49.033832,11.471982,48.992168,11.377365,0,19,268440,2024-09-27 15:27:00
49.033832,11.471982,48.992168,11.377365,0,19,266615,2024-09-27 19:17:00
49.033832,11.471982,48.992168,11.377365,0,19,269258,2024-09-28 16:43:00
49.033832,11.471982,48.992168,11.377365,0,19,269261,2024-09-28 16:43:00
49.033832,11.471982,48.992168,11.377365,0,19,269756,2024-09-29 19:41:00
49.033832,11.471982,48.992168,11.377365,0,19,269159,2024-09-30 05:43:00
49.033832,11.471982,48.992168,11.377365,0,19,269488,2024-09-30 09:13:00
49.033832,11.471982,48.992168,11.377365,0,19,270042,2024-09-30 09:40:00
49.033832,11.471982,48.992168,11.377365,0,19,270216,2024-09-30 13:48:00
48.976827,11.559612,48.992168,11.377365,0,50,261232,2024-09-19 14:47:00
48.976827,11.559612,48.992168,11.377365,0,50,261654,2024-09-21 09:44:00
48.976827,11.559612,48.992168,11.377365,0,50,266972,2024-09-25 11:38:00
48.998413,11.530053,48.992168,11.377365,0,53,252691,2024-09-01 12:53:00
49.040293,11.464213,48.992168,11.377365,0,17,253698,2024-09-01 13:46:00
49.040293,11.464213,48.992168,11.377365,0,17,258183,2024-09-09 11:33:00
49.040293,11.464213,48.992168,11.377365,0,17,259455,2024-09-13 11:41:00
49.040293,11.464213,48.992168,11.377365,0,17,263118,2024-09-18 07:11:00
49.040293,11.464213,48.992168,11.377365,0,17,264552,2024-09-21 09:27:00
49.040293,11.464213,48.992168,11.377365,0,17,266173,2024-09-23 09:19:00
49.03815,11.451488,48.992168,11.377365,0,15,256446,2024-09-06 14:22:00
49.03815,11.451488,48.992168,11.377365,0,15,256150,2024-09-06 16:07:00
49.03815,11.451488,48.992168,11.377365,0,15,257517,2024-09-08 14:40:00
49.03815,11.451488,48.992168,11.377365,0,15,257518,2024-09-08 14:40:00
49.03815,11.451488,48.992168,11.377365,0,15,257527,2024-09-08 14:40:00
49.03815,11.451488,48.992168,11.377365,0,15,261236,2024-09-14 12:38:00
49.03815,11.451488,48.992168,11.377365,0,15,261603,2024-09-15 12:46:00
49.03815,11.451488,48.992168,11.377365,0,15,261773,2024-09-16 06:08:00
49.03815,11.451488,48.992168,11.377365,0,15,262039,2024-09-16 06:08:00
49.03815,11.451488,48.992168,11.377365,0,15,267945,2024-09-26 14:31:00
49.03815,11.451488,48.992168,11.377365,0,15,268549,2024-09-28 08:23:00
49.03815,11.451488,48.992168,11.377365,0,15,268967,2024-09-28 10:00:00
49.03815,11.451488,48.992168,11.377365,0,15,269036,2024-09-28 15:08:00
49.068532,11.455142,48.992168,11.377365,0,64,255228,2024-09-08 12:41:00
49.068532,11.455142,48.992168,11.377365,0,64,259361,2024-09-11 05:29:00
49.068532,11.455142,48.992168,11.377365,0,64,259945,2024-09-12 05:31:00
49.068532,11.455142,48.992168,11.377365,0,64,260398,2024-09-13 05:53:00
49.068532,11.455142,48.992168,11.377365,0,64,260655,2024-09-13 05:53:00
49.068532,11.455142,48.992168,11.377365,0,64,260760,2024-09-13 12:42:00
49.068532,11.455142,48.992168,11.377365,0,64,254736,2024-09-15 08:53:00
49.068532,11.455142,48.992168,11.377365,0,64,266524,2024-09-27 08:41:00
49.068532,11.455142,48.992168,11.377365,0,64,268752,2024-09-28 10:12:00
49.068532,11.455142,48.992168,11.377365,0,64,269753,2024-09-30 09:02:00
49.035103,11.474083,48.992168,11.377365,0,29,254492,2024-09-02 11:01:00
49.035103,11.474083,48.992168,11.377365,0,29,254511,2024-09-02 11:01:00
49.035103,11.474083,48.992168,11.377365,0,29,256297,2024-09-05 15:29:00
49.035103,11.474083,48.992168,11.377365,0,29,256683,2024-09-06 11:26:00
49.035103,11.474083,48.992168,11.377365,0,29,256984,2024-09-06 19:23:00
49.035103,11.474083,48.992168,11.377365,0,29,258415,2024-09-09 15:38:00
49.035103,11.474083,48.992168,11.377365,0,29,259004,2024-09-10 15:52:00
49.035103,11.474083,48.992168,11.377365,0,29,258982,2024-09-10 16:52:00
49.035103,11.474083,48.992168,11.377365,0,29,259567,2024-09-11 17:01:00
49.035103,11.474083,48.992168,11.377365,0,29,260224,2024-09-13 09:07:00
49.035103,11.474083,48.992168,11.377365,0,29,260681,2024-09-13 11:38:00
49.035103,11.474083,48.992168,11.377365,0,29,261550,2024-09-15 10:28:00
49.035103,11.474083,48.992168,11.377365,0,29,262270,2024-09-16 09:13:00
49.035103,11.474083,48.992168,11.377365,0,29,264185,2024-09-19 17:46:00
49.035103,11.474083,48.992168,11.377365,0,29,265171,2024-09-21 08:19:00
49.035103,11.474083,48.992168,11.377365,0,29,266420,2024-09-23 17:25:00
49.035103,11.474083,48.992168,11.377365,0,29,266906,2024-09-24 11:17:00
49.035103,11.474083,48.992168,11.377365,0,29,266960,2024-09-24 12:43:00
49.035103,11.474083,48.992168,11.377365,0,29,268024,2024-09-26 12:45:00
49.035103,11.474083,48.992168,11.377365,0,29,268079,2024-09-26 16:45:00
49.035103,11.474083,48.992168,11.377365,0,29,269139,2024-09-28 13:27:00
49.035103,11.474083,48.992168,11.377365,0,29,269618,2024-09-30 11:15:00
49.004607,11.447705,48.992168,11.377365,0,11,255385,2024-09-04 09:20:00
49.004607,11.447705,48.992168,11.377365,0,11,256126,2024-09-05 14:55:00
49.004607,11.447705,48.992168,11.377365,0,11,253915,2024-09-08 11:15:00
49.004607,11.447705,48.992168,11.377365,0,11,257196,2024-09-09 17:13:00
49.004607,11.447705,48.992168,11.377365,0,11,260720,2024-09-22 11:22:00
49.004607,11.447705,48.992168,11.377365,0,11,265276,2024-09-22 15:10:00
49.004607,11.447705,48.992168,11.377365,0,11,268737,2024-09-29 11:26:00
49.004607,11.447705,48.992168,11.377365,0,11,269642,2024-09-29 17:13:00
49.017505,11.404733,48.992168,11.377365,0,8,253143,2024-09-01 18:11:00
49.017505,11.404733,48.992168,11.377365,0,8,255597,2024-09-10 17:16:00
49.017505,11.404733,48.992168,11.377365,0,8,255599,2024-09-11 17:34:00
49.017505,11.404733,48.992168,11.377365,0,8,255840,2024-09-12 17:01:00
49.017505,11.404733,48.992168,11.377365,0,8,255843,2024-09-13 17:04:00
49.017505,11.404733,48.992168,11.377365,0,8,262250,2024-09-19 11:02:00
49.017505,11.404733,48.992168,11.377365,0,8,265161,2024-09-23 17:34:00
49.017505,11.404733,48.992168,11.377365,0,8,265162,2024-09-24 16:42:00
49.017505,11.404733,48.992168,11.377365,0,8,265163,2024-09-25 16:30:00
49.017505,11.404733,48.992168,11.377365,0,8,265164,2024-09-26 16:55:00
49.017505,11.404733,48.992168,11.377365,0,8,265165,2024-09-27 17:09:00
49.017505,11.404733,48.992168,11.377365,0,8,267691,2024-09-30 17:12:00
49.000562,11.38279,48.992168,11.377365,0,4,262750,2024-09-16 19:10:00
49.013625,11.502735,48.992168,11.377365,0,36,244133,2024-09-03 07:36:00
49.013625,11.502735,48.992168,11.377365,0,36,244135,2024-09-05 07:38:00
49.013625,11.502735,48.992168,11.377365,0,36,255665,2024-09-05 07:38:00
49.013625,11.502735,48.992168,11.377365,0,36,260106,2024-09-13 07:22:00
49.013625,11.502735,48.992168,11.377365,0,36,255140,2024-09-18 05:40:00
49.013625,11.502735,48.992168,11.377365,0,36,264551,2024-09-21 09:36:00
